Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Oct 24 2023,DNC Statement on Georgia Abortion Ban Ruling,Democratic Party,left,https://democrats.org/news/dnc-statement-on-georgia-abortion-ban-ruling,"DNC Chair Jaime Harrison released the following statement in response to the Georgia Supreme Court’s decision to uphold the state’s six-week abortion ban:

“After Donald Trump paved the way for the Supreme Court to strike down Roe v. Wade, Brian Kemp and MAGA Republicans in Georgia have successfully implemented one of the strictest abortion bans in the country – effectively outlawing abortion before many women even know they are pregnant. This cruel and wildly unpopular abortion ban is another reminder of the freedoms at stake in 2024. While MAGA Republicans like Donald Trump and Brian Kemp are pushing to rip away freedoms and ban abortion, President Biden, Vice President Harris, and Democrats up and down the ballot are fighting for Americans to have more rights, not fewer.”"
Nov 07 2023,Ohio Votes To Enshrine Right To Abortion: US Media,Barron's,center,https://barrons.com/news/ohio-votes-to-enshrine-right-to-abortion-us-media-144bf8ac,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://barrons.com/news/ohio-votes-to-enshrine-right-to-abortion-us-media-144bf8ac on URL https://barrons.com/news/ohio-votes-to-enshrine-right-to-abortion-us-media-144bf8ac
Nov 07 2023,Ohio Voters Overwhelmingly Choose to Protect Abortion Rights,Jezebel,left,https://jezebel.com/ohio-voters-overwhelmingly-choose-to-protect-abortion-r-1850974775,"Abortion rights supporters celebrate the Issue 1 victory on November 7, 2023.

Photo:Getty Images

Ohio voters on Tuesday overwhelmingly approved a ballot measure that will codify abortion rights in the state constitution, according to the New York Times. Issue 1—which will also enshrine the right to make decisions about birth control, miscarriage care, and fertility treatment—passed by a vote of 58% to 42%, with about 40% of the ballots in. An NBC News exit poll found that 60% of Ohio voters were unhappy with the Supreme Court’s decision to overturn Roe v. Wade.

The victory came despite Republicans waging an all-out misinformation campaign on the amendment by claiming it would do things like strip parental rights and allow rapists to force survivors to have abortions.

The pro-choice position has now won in all seven states that have put abortion on the ballot since the fall of Roe, with Ohio becoming the first “affirmative” abortion victory in a Republican-leaning state. (Previous pro-choice wins in red states like Kansas and Kentucky came via voters rejecting anti-abortion measures with a “no” vote. Affirmative abortion votes have come in the heavily Democratic states of California, Michigan, and Vermont.) In 2020, Donald Trump won 53% of the vote in Ohio to Joe Biden’s 45%.

Sen. Sherrod Brown (D) told reporters before the race was called that Ohioans are pro-choice. Manu Raju tweeted that Brown told him: “Ohio has a 6-week ban. The Republicans have done all they can to obscure that, to make it sound like ‘we should be doing something reasonable, let the legislators do what they want.’ Voters reject that.”

An Issue 1 campaign sign outside a polling location in Toledo, Ohio, on Nov. 7, 2023. Photo:Getty (Getty Images)

Conservatives and activists desperately wanted to break their losing streak on statewide abortion votes, but Ohio lawmakers’ zeal to try to thwart the ballot measure may have come back to bite them. Buckeye state Republicans tried everything to stop Issue 1, including authorizing an August special election on whether to raise the threshold that ballot measures need to pass from 50% to 60%. That effort failed by a stunning 14 points, and it cost the anti-abortion side a lot of time, money, and goodwill with voters. (A little more than 3 million voters turned out in August for that proxy vote on abortion.)

Gov. Mike DeWine (R) stayed out of the August election, but appeared in a lecturing ad claiming that Issue 1 is “just not right for Ohio.” DeWine obscured the fact that the ballot measure would be the deciding factor in whether a six-week abortion ban he signed in 2019 would snap back into effect, and he made other absurd claims about what would happen if people voted for it. DeWine won re-election last year by 25 points, but it appears people don’t care to listen to him when it comes to bodily autonomy.

Ohio Secretary of State Frank LaRose (R), who is running to be the Republican nominee for Senate in 2024, also got involved. He ordered the purge of nearly 27,000 inactive voters in late September but didn’t announce the move as his office has done in the past. LaRose also drafted an amendment summary that appears at the top of the ballot that replaced the word “fetus” with “unborn child.” The state Supreme Court—where Gov. DeWine’s son Patrick serves as a justice—upheld the changes, and yet the amendment still passed.

In recent weeks, pro-choice supporters did begin to worry when two major newspapers made unexpected moves: The editorial board of Cleveland.com refused to take a side—instead allowing board members to write short essays on their stance—while the board at the Toledo Blade came out against Issue 1. But it appears those actions didn’t matter.

Ohioans have been waiting to hear if the state Supreme Court will uphold the currently blocked six-week abortion ban, but now that Issue 1 passed and the right to choose an abortion will go in the state constitution, the ban has no legal legs to stand on.

National groups seized on the Ohio election as a potential turning point. David Bereit, an anti-abortion activist who founded the group 40 Days for Life said during a webcast in late October that groups like his were banking a lot on the results. “This is not just Ohio’s struggle. For all of us, this is a national tipping point moment,” he said, per Politico. “The outcome here can and will dictate the trajectory for the entire United States, whether it’s to bolster or to thwart the abortion agenda from coast to coast.” That trajectory is now decidedly pro-abortion.

Advocates in states including Arizona, Colorado, Florida, Missouri, Nebraska, and Nevada are already working to get abortion measures on their ballots for 2024."
Dec 07 2023,A DFW woman is permitted to get an abortion following ruling from Austin judge,The Dallas Morning News,center,https://dallasnews.com/news/public-health/2023/12/07/a-dfw-woman-is-permitted-to-get-an-abortion-following-ruling-from-austin-judge,"Kate Cox, a pregnant Dallas-Fort Worth woman, will be able to receive an abortion after a Travis County judge ruled Thursday that she falls within the exemptions of Texas’ abortion bans.

The rapid, novel case filed on Tuesday marks the first lawsuit brought by a pregnant person seeking an abortion since the state banned the procedure in nearly all cases after the U.S. Supreme Court overturned Roe v. Wade in 2022.

Advertisement

“The idea that Ms. Cox wants desperately to be a parent and this law might actually cause her to lose that ability is shocking and would be a genuine miscarriage of justice,” Judge Maya Guerra Gamble said at the conclusion of Thursday’s emergency hearing.

Advertisement

D-FW Public Health Alerts Get the latest coronavirus and public health updates. SIGN UP Or with: Google Facebook By signing up you agree to our Terms of Service and Privacy Policy

Guerra Gamble granted a temporary restraining order that protects the doctor performing the abortion and any other party involved with the procedure from potential liability. Cox and her husband, Justin Cox, were present at the hearing held over Zoom.

The state is likely to petition a higher court to overturn Guerra Gamble’s order. Attorney General Ken Paxton responded to the decision Thursday afternoon with a statement that said the order does not protect Cox’s medical team from civil lawsuits or the enforcement of pre-Roe abortion laws by district or county attorneys.

Advertisement

Cox, 31, knew something was wrong with her third pregnancy when she experienced severe cramping and unidentifiable fluid leaks that sent her to three different emergency rooms. After testing, doctors diagnosed her baby with full trisomy 18, also known as Edwards syndrome, meaning the baby is unlikely to survive long after birth if it’s not stillborn.

“An abortion was not something I ever imagined I would want or need; I just never thought I’d be in the situation I’m in right now. Twenty weeks pregnant with a baby that won’t survive and could jeopardize my health and a future pregnancy,” Cox wrote in a firsthand account published Wednesday on Dallasnews.com. “I’m trying to do what is best for my baby daughter and myself and my family, but we are suffering because of the laws in Texas.”

Since the case was filed by the Center for Reproductive Rights on Tuesday, Cox visited an emergency room for the fourth time for similar symptoms. The lawsuit alleges that Cox is at risk for severe complications that could threaten her life or fertility given her two prior cesarean sections and elevated vital signs.

Advertisement

Under Texas’ abortion bans, pregnant people are only able to obtain an abortion if they have “life-threatening physical condition” or are at risk of “substantial impairment of a major bodily function.” It’s an issue at heart of the Zurawski v. State of Texas lawsuit filed by the center that includes 20 women who say their abortions were delayed or denied because the exemptions are unclear.

Advertisement

“Now a patient must be about to die before a doctor can rely on the exception,” said the center’s attorney Molly Duane. “This position is not only cruel and dangerous, but it flies in the face of the Texas Constitution, medical ethics and the laws themselves.”

Under the order, obstetrician-gynecologist Dr. Damla Karsan will be allowed to perform Cox’s abortion. Karsan is also a plaintiff in the Zurawski case on behalf of herself as a doctor and on behalf of her patients.

Advertisement

Paxton sent a letter to three hospitals in Houston where Karsan reportedly holds privileges to warn them that they could be found civilly or criminally liable if the doctor performs Cox’s abortion. He asserted that Karsan failed to follow the hospital’s procedures for determining whether Cox meets the standards for a medical exemption to the abortion laws.

“Your hospital may be liable for negligently credentialing the physician and failing to exercise appropriate professional judgment, among other potential regulatory and civil violations, if you permit Dr. Karsan to perform an unlawful abortion,” Paxton said in the letter.

Paxton’s response could have a chilling effect on future lawsuits similar to Cox’s, said Seema Mohapatra, health law expert and professor at Southern Methodist University’s Dedman School of Law.

“These letters that they have here shows you what kind of power the state is trying to exert,” Mohapatra said. “I mean, this is pretty threatening language.”

Advertisement

Before the fall of Roe, the state Legislature passed Senate Bill 8, known as the Texas Heartbeat Act, which bans abortion after six weeks gestation and is enforced through civil lawsuits from private individuals. SB8 has largely not been scrutinized in court, Mohapatra said, but an abortion performed on Cox has the potential to serve as a test case.

“This is getting a lot of high-profile attention. This could be the first one,” Mohapatra said of Cox’s case. “The problem is that any of these cases could be a potential first case.”

During the hearing, the state took issue with both the type of request made by the reproductive rights center and the assertion that Cox qualifies for an abortion under current state laws.

Jonathan Stone, an attorney representing the state, argued that a temporary restraining order wasn’t the proper course of action because an abortion is permanent.

Advertisement

“The plaintiffs are going to obtain permanent relief in this case through this TRO application without any evidence being considered by this court and a full-blown evidentiary hearing,” Stone said.

The state also argued the temporary restraining order would change the status quo by allowing an abortion that “would otherwise not be permissible pursuant to the medical exemption.”

The state consulted Dr. Ingrid Skop to review the case. Stone said Skop, a San Antonio obstetrician and gynecologist who also served as an expert witness for the state in the Zurawski case, didn’t think the pleadings sufficiently met the criteria for a medical exemption.

Duane said it’s unclear what the state considers to be elements needed to qualify for a medical exemption.

Advertisement

“I read the statute, Dr. Karsan reads the statute to say that a serious risk of substantial impairment of Ms. Cox’s reproductive functions would fall within the medical exemption,” Duane said. “If that is not what the statute means, then the state after two years of silence really ought to tell us.”

Just over a week ago, Duane and the state argued in front of the Texas Supreme Court over the Zurawski lawsuit, which requests a temporary injunction that would exempt any Texan with a medically complicated pregnancy from the state’s bans, including those with fatal fetal diagnoses.

Travis County Judge Jessica Mangrum previously ruled in favor of the injunction, but Paxton’s office appealed the decision to the state’s highest court.

Advertisement

The state argued that the women suing don’t have standing to seek clarity on the bans because any decision would help them only in hypothetical scenarios, like if they were to get pregnant in the future.

“Then the court would be saying that a patient needs to have blood or amniotic fluid dripping down their leg before they can come to court,” Duane said at the hearing.

It could be months before the state Supreme Court issues a ruling in the Zurawski case."
Dec 07 2023,Texas judge approves abortion for woman with endangered fetus despite state’s ban,New York Daily News,left,https://nydailynews.com/2023/12/07/texas-abortion-lawsuit-case-ruling,"A Texas woman whose 20-week-old fetus was given a fatal diagnosis has been granted a rare restraining order against the Lone Star State’s strict abortion ban.

The ruling challenges a near-total ban passed in Texas after the U.S. Supreme Court overturned Roe v. Wade in June 2022. Thursday’s ruling by State Democratic District Judge Maya Guerra Gamble is expected to be challenged by the state, which asked her not to grant an exception for Kate Cox.

How soon Cox, from the Dallas area, will be able to terminate her pregnancy is unclear.

According to lawyers for the 31-year-old mother of two, Cox went to an emergency room earlier this week for a fourth time since August. Doctors have told her that if her fetus’ heart stops beating, they’d be forced to perform an emergency C-section, which wouldn’t be her first. Doing so could mean she’d never be able to carry another child.

“The idea that Ms. Cox wants so desperately to be a parent and this law may have her lose that ability is shocking and would be a genuine miscarriage of justice,” Guerra Gamble ruled.

Cox wrote of her situation in a Dec. 6 essay for The Dallas Morning News.

“We were so excited to learn I was pregnant again in August and had so much fun springing the news on our wider family,” she wrote.

Then, according to Cox, she was informed her third baby, which would have been a girl, had Edwards syndrome. The National Institutes of Health says roughly half of all babies born with that chromosomal disorder live just more than a week and only 5-10% of children survive beyond the first year.

“An abortion was not something I ever imagined I would want or need,” Cox continued.

Cox is represented by the Center for Reproductive Rights, which calls the successful challenge unprecedented.

Texas joined 12 other states in passing strict anti-abortion measures after the Supreme Court reversed Roe v. Wade. In August 2022, performing an unauthorized abortion became a felony in the state.

Just more than 40 abortions have been performed without consequences since the state’s enactment of the ban, which has extremely narrow exemptions. More than 16,000 women had abortions in Texas in the five months preceding the ban.

Attorney General Ken Paxton Responds to Travis County TRO: pic.twitter.com/zs8nMtSXON — Texas Attorney General (@TXAG) December 7, 2023

Following the ruling on Thursday, Texas Attorney General Ken Paxton posted notice that the temporary restraining order (TRO) granted by the judge “will not insulate hospitals, doctors, or anyone else from civil or criminal liability for violating Texas’ abortion laws.”

“Judge Guerra Gamble is not medically qualified to make this determination and it should not be relied upon,” he wrote in a letter addressed to three hospitals at which Cox’s physician holds privileges. “A TRO is no substitute for medical judgment.”

With News Wire Services"
Nov 07 2023,Voters in US state of Ohio to weigh in on abortion rights,Al Jazeera,left,https://aljazeera.com/news/2023/11/7/voters-in-us-states-of-ohio-virginia-to-decide-questions-on-abortion,"Residents of Ohio are voting in statewide elections where a measure that would enshrine abortion rights in the state constitution is on the ballot.

The measure could decide the future of abortion access for millions of people in the state as voters head to the polls on Tuesday. The outcome of the vote could also serve as an indication of the urgency voters will assign to abortion rights in the 2024 election.

The vote comes more than one year after the US Supreme Court threw the country’s abortion rights landscape into flux with a ruling in June 2022 that allowed states to further restrict or even ban abortion.

In the time since, many conservative states have moved to restrict the practice or ban it outright, including some bans that include no exceptions for extreme cases, such as pregnancies resulting from rape or incest.

But supporters of abortion rights have been buoyed by a number of state-level ballots in which voters have largely shown their preference for maintaining access to abortion.

In the Republican stronghold of Kansas in August 2022, voters rejected a bid to remove abortion rights from the state constitution by a margin of 59 percent to 41 percent.

Seeing those victories, alongside polling that finds abortion bans consistently unpopular, abortion rights advocates have fought to put the issue before voters wherever possible.

While Ohio’s voters will decide whether to enshrine abortion rights in the state constitution, supporters of abortion have pushed for similar measures to appear on the ballot in states such as Arizona and Florida.

Ohio voters rejected a separate Republican-backed referendum in August that would have raised the threshold for amending the state constitution from a simple majority of the vote to 60 percent.

Democrats have made abortion rights a central theme of recent elections, sensing an opportunity to hammer their Republican rivals over positions that are widely unpopular.

In the southern state of Virginia, where elections are also being held on Tuesday, Democrats who currently hold a majority in the State Senate have warned that a Republican victory would open the door to further restrictions on abortion.

Indeed, some Republicans have said that they want to see existing restrictions go further.

Several candidates for the Republican presidential nomination, such as Senator Tim Scott and former UN ambassador Nikki Haley, have suggested that they would support a nationwide ban, with some uncertainty regarding what such a ban would look like."
Dec 07 2023,Court of appeals judges hear abortion challenge arguments based on religious freedom,IndyStar,center,https://indystar.com/story/news/health/2023/12/07/court-of-appeals-hear-abortion-challenge-based-on-religious-freedom/71826036007,"The Indiana Court of Appeals Wednesday heard oral arguments in a lawsuit over whether the state's Religious Freedom Restoration Act exempts those whose faith does not hold that life begins at conception from the state's abortion ban.

The hearing is the latest in a legal battle that erupted after Indiana legislators passed a near-total ban on abortion last year. Supporters of abortion rights are fighting back against what they see as an infringement on a pregnant person's fundamental right to make a health care decision. The majority of Indiana lawmakers, however, support placing severe restrictions on abortion.

A lawyer representing a group of Hoosiers argued that the abortion ban is based on the Christian belief that life begin at conception so those of other faiths should be exempt from the near-total ban. The state's lawyer rejected that argument, comparing such an ask to taxpayers who cite religious freedom to avoid payment.

It's unclear when the judges — Lloyd Mark Bailey, Melissa S. May and Leanna K. Weissmann — will issue a decision.

Five anonymous Hoosiers holding different religious beliefs and the group Hoosier Jews for Choice first sued for abortion access last September, as the state initially instituted its near-total abortion ban that only allows for exceptions in cases of rape, incest, fetal abnormalities, and life of the mother.

The judges pressed James Barta, the state's lawyer, multiple times to explain why there are exceptions for protecting life at conception when it comes to rape, incest, in vitro fertilization and life of the mother, but not for religious freedom.

""You have a Christian belief system that is different than a Jewish belief system that's different than a Muslim belief system,"" Weissmann said. ""So how can the state mandate a policy that compels compelling interest based on a Christian belief system?""

Barta said previous legal rulings have established the state has a right to protect life at conception, regardless of religion. He added that legislators had to weigh different interests when passing the abortion law, but argued that any other exceptions should be decided by lawmakers.

""Those exceptions reflect that the legislature recognizes there are some ethical and moral imperatives when you have a pregnancy that's a product of rape or incest,"" he said.

The judges also pressed the lawyer for those seeking the exception, Ken Falk, legal director of ACLU Indiana, on the burden the abortion ban puts on the rights of the people he represents.

""None of them are currently pregnant. None of them are seeking an abortion. Where does the substantial burden come in?"" Weissmann asked.

Falk said that the ban has changed their behaviors and lives. In their lawsuit, the plaintiffs say they feel forced to abandon plans to have children or have an active sex life due to fears of dangerous or unwanted pregnancies.

""We're talking about one of the most fundamental burdens that one could impose on someone,"" he said. ""We can go back to how we reacted to the United States hearing that China had a one child policy. How's that possible? That's an incredible burden on the human experience. And that's exactly what these women are facing.""

The religious challenge was one of two legal efforts to reverse the ban. The first challenge, by abortion providers and the ACLU Indiana, temporarily blocked the ban by asserting the law was unconstitutional. That decision was eventually reversed earlier this year.

For Hoosiers, the question of access to abortion in Indiana has been confusing due to the legal back and forth. However, Indiana residents can travel to neighboring states, Ohio and Illinois, for abortion care.

Binghui Huang can be reached at 317-385-1595 and Bhuang@gannett.com"
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,Times Union,center,https://timesunion.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php,Failed to retrieve text: Article `download()` failed with 410 Client Error: Gone for url: https://www.timesunion.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php on URL https://timesunion.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,San Francisco Chronicle,left,https://sfchronicle.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php,Failed to retrieve text: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.sfchronicle.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php on URL https://sfchronicle.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,Midland Daily News,not-yet-rated,https://ourmidland.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php,Failed to retrieve text: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.ourmidland.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php on URL https://ourmidland.com/news/article/north-dakota-judge-to-hear-request-to-temporarily-18566219.php
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,Newsday,center,https://newsday.com/news/nation/North-Dakota-Legislature-abortion-e00699,"BISMARCK, N.D. — A North Dakota judge said Wednesday he will decide soon whether to temporarily block a part of the state's revised abortion laws so doctors can perform the procedure to save a patient's life or health.

The request for a preliminary injunction asks state District Court Judge Bruce Romanick to bar the state from enforcing the law against physicians who use their “good-faith medical judgment” to perform an abortion because of pregnancy complications that could pose ""a risk of infection, hemorrhage, high blood pressure, or which otherwise makes continuing a pregnancy unsafe.”

North Dakota outlaws all abortions, except in cases where women could face death or a “serious health risk.” People who perform abortions could be charged with a felony under the law, but patients would not.

Physicians, to mitigate risk of prosecution, ""feel like they must delay offering abortions to their patients until the patients' health has declined to the point where other physicians could not plausibly disagree that it was necessary to provide an abortion,” Center for Reproductive Rights attorney Meetra Mehdizadeh said.

“Patients and physicians have experienced significant harm,” she said. “For patients, the denial of their constitutional rights and forced additional health risks; and for physicians, the harm of having the threat of criminal prosecution hanging over their head every time they treat a patient with a medical complication.”

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

The state's revised abortion laws also provide an exception for pregnancies caused by rape and incest, but only in the first six weeks, before many women know they are pregnant. It also allows for treatment of ectopic and molar pregnancies, which are nonviable situations.

Special Assistant Attorney General Dan Gaustad cited the plaintiffs' “seven-month delay” in seeking a preliminary injunction, and he disputed the “good-faith medical judgment"" language. He told the judge the plaintiffs are asking him “to modify and rewrite the statute under the guise of a preliminary injunction."" The law uses ”reasonable medical judgment.""

The Red River Women’s Clinic sued the state last year after the U.S. Supreme Court’s Dobbs decision, which overturned the court's landmark 1973 Roe v. Wade ruling establishing a nationwide right to abortion. The lawsuit targeted the state’s since-repealed trigger ban — a ban designed to go into effect immediately if the court overturned Roe v. Wade — as unconstitutional. The clinic moved from Fargo to neighboring Moorhead, Minnesota, where abortion is legal.

The judge granted a preliminary injunction blocking the ban from taking effect last year, which the state Supreme Court upheld in March.

Chief Justice Jon Jensen wrote in the court’s March decision that “it is clear the citizens of North Dakota have a right to enjoy and defend life and a right to pursue and obtain safety, which necessarily includes a pregnant woman has a fundamental right to obtain an abortion to preserve her life or her health.”

Soon afterward, North Dakota's Republican-controlled Legislature passed a bill revising the state's abortion laws, which Gov. Doug Burgum signed into effect in April.

In June, the clinic filed an amended complaint, joined by several doctors in obstetrics, gynecology and maternal-fetal medicine. A jury trial is scheduled for August 2024."
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,Tulsa World,center,https://tulsaworld.com/ap/national/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_e153af23-b33e-5d13-b63d-6c781152204c.html,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://tulsaworld.com/ap/national/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_e153af23-b33e-5d13-b63d-6c781152204c.html on URL https://tulsaworld.com/ap/national/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_e153af23-b33e-5d13-b63d-6c781152204c.html
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,KSTP,center,https://kstp.com/associated-press/ap-us-international/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts-doctors,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://kstp.com/associated-press/ap-us-international/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts-doctors on URL https://kstp.com/associated-press/ap-us-international/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts-doctors
Nov 07 2023,Virginia’s Popular Governor Risked It All on Abortion. Oops.,Slate,left,https://slate.com/news-and-politics/2023/11/virginia-election-abortion-glenn-youngkin-democrats-republicans.html,"When you get down to it, being the Republican governor of a blue state is a pretty good gig. With the legislature typically controlled by Democrats, your Larry Hogans and Chris Christies can spend their time tinkering with the state budget or railing against the excesses of the other side without having to worry too much about enacting a conservative agenda that would make them unpopular with the liberal-leaning people who elected them.

That could have been the path for Glenn Youngkin, the lanky, boyish governor of Virginia. Cut some deals with Democratic lawmakers, enjoy a little friendly sparring with the crew of Morning Joe, and head into retirement with a book deal, some corporate board seats, and maybe a stint at the Harvard Institute of Politics.

Advertisement

But Youngkin chose a riskier path, putting all his chips on new restrictions on abortion, and on Tuesday, he lost that bet. Democrats have won back control of the state House of Delegates and kept the state Senate, a resounding win that means they can not only block his attempts to limit abortion, but begin the process of putting a constitutional amendment guaranteeing abortion access before voters—a move he can’t yet veto.

Election night dashed a plan long in the making. A former hedge fund manager who had never served in office before being elected governor, Youngkin had put on his signature red sweater-vest, barnstormed the state, and spent down his campaign war chest to boost Republican candidates for the Virginia General Assembly. His goal was to cobble together a narrow majority that would give the GOP total control of a state that Joe Biden won by more than 10 percentage points.

Advertisement

The candidates predictably focused on bread-and-butter issues like crime and education on the campaign trail and in most of their ads. But Youngkin’s focus-grouped and poll-tested Big Idea was to neutralize the issue of abortion—a losing issue for Republicans since the Supreme Court overturned Roe v. Wade last year—by focusing on a 15-week ban, with exceptions for rape, incest, and the life of the mother.

Advertisement

Advertisement

Advertisement

If the plan had worked, Youngkin would have instantly been a national Republican hero, showing the party how to overcome its greatest weakness with suburban women voters in a key state. Already, some big-money donors nervous about Donald Trump’s chances of winning next November had been talking up Youngkin as a potential savior who could swoop into the Republican presidential primary and be offered as an alternative.

Advertisement

That was about as likely to happen as, well, Larry Hogan or Chris Christie beating Trump. But it’s definitively over now, and Youngkin’s abortion plan is a big reason. Voters keep telling Republicans they want to protect access to abortion. In 2022, they rejected anti-abortion measures in Kansas, Kentucky, and Montana and backed abortion rights measures in California, Michigan, and Vermont. Earlier this year, they flipped the majority in the Wisconsin state Supreme Court over the issue. And on Tuesday, they enshrined abortion rights in the Ohio state constitution. Virginia proved no different.

Youngkin’s team, which included some heavy-hitters of the powerful Republican consulting world, thought they’d cracked the code because independent-leaning women in focus groups were more supportive of a 15-week ban than six-week bans. So they included exceptions for rape, incest, and the life of the mother—a sticking point that has tripped up other Republican candidates. They very carefully avoided the word “ban,” preferring to call it a “limit.” And Youngkin promised that Republicans wouldn’t try to pass anything stricter than his proposal.

Advertisement

Advertisement

It didn’t work. But the whole exercise raised the question of why he tried in the first place. After all, the easiest way to neutralize the issue of abortion would have been to vow not to sign any bill. Take Hogan, the popular two-term governor of Maryland. Although he describes himself as a pro-life Catholic, he basically took a pass on the issue, saying it was “settled law,” and only vetoed a bill that would have expanded abortion access in his last year in office, as he was mulling his own presidential bid.

Advertisement

It’s possible Youngkin feels strongly on the issue, personally. I once watched him take the stage at a campaign rally to “Spirit in the Sky,” pointing upward when Norman Greenbaum sang “gotta have a friend in Jesus” with the energy of a youth pastor putting on a show at Vacation Bible School. And he once said he would sign any bill restricting abortion “happily and gleefully.” These are not the words of a man who thinks this is settled law.

Advertisement

But Youngkin also knows Republican primary voters care about abortion. If he wanted to jump into the presidential race against Trump, he’d need to establish his bona fides on the issue. Florida Gov. Ron DeSantis signed a 15-week ban in 2022 and then followed it up by signing a six-week abortion ban a year later.

Advertisement

Advertisement

Youngkin’s also running out of time. Virginia governors cannot serve consecutive terms, which means they start thinking about their next job almost as soon as they take office.* In recent years, that’s led most of them to gaze northward across the Potomac River and wonder if they have what it takes to be president. In fact, since the 1980s, every governor of Virginia except Ralph Northam and Tim Kaine has either run for president or been talked about as a potential contender. The closest any of them came was when Kaine was picked as Hillary Clinton’s running mate, which (as you may remember) did not end well.

Advertisement

Youngkin will now join that rogue’s gallery. The state once known as “the birthplace of presidents” for producing eight of them—including George Washington, Thomas Jefferson, and Woodrow Wilson—is now more like the graveyard of presidential ambition.

But if there’s any solace for Youngkin, it’s that he remains popular there, with a 57 percent approval rating over the summer in one poll—numbers Biden can only dream about. That rating would have tanked if he’d won control of the legislature and started doing things like restricting abortion—and actually running for president would have doomed him even more in his home state. But this is the Faustian bargain of a Republican governor of a blue state, doomed to be popular only because you can’t really do what you want."
Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,Tulsa World,center,https://tulsaworld.com/ap/national/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_e153af23-b33e-5d13-b63d-6c781152204c.html,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://tulsaworld.com/ap/national/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_e153af23-b33e-5d13-b63d-6c781152204c.html on URL https://tulsaworld.com/ap/national/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_e153af23-b33e-5d13-b63d-6c781152204c.html
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,KSTP,center,https://kstp.com/associated-press/ap-us-international/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts-doctors,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://kstp.com/associated-press/ap-us-international/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts-doctors on URL https://kstp.com/associated-press/ap-us-international/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts-doctors
Dec 20 2023,North Dakota judge to hear request to temporarily block part of abortion law that restricts doctors,Winona Daily,center,https://winonadailynews.com/news/local/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_273b1855-4fdf-5cbc-8bff-4e550227b98a.html,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://winonadailynews.com/news/local/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_273b1855-4fdf-5cbc-8bff-4e550227b98a.html on URL https://winonadailynews.com/news/local/north-dakota-judge-to-hear-request-to-temporarily-block-part-of-abortion-law-that-restricts/article_273b1855-4fdf-5cbc-8bff-4e550227b98a.html
