Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Jun 25 2019,Immigration,The Flip Side,not rated,https://www.theflipside.io/archives/immigration,"Some point out that “The government’s ‘safe and sanitary’ argument did not arise from a new case generated by Trump-administration policies. It arose in 1985, during the Reagan administration, when a 15-year-old Salvadoran child named Jenny Lisette Flores was detained after entering the United States illegally, hoping to escape her country’s vicious civil war. Flores spent two months at a facility in California, confined with adult strangers in poor conditions and strip-searched regularly… “It is right and fit to condemn the Trump administration for its argument and its treatment of children. But… this administration is merely the latest one to subject immigrant children to abusive conditions. It’s been 35 years since Jenny Flores was strip-searched in an adult facility. Before Sarah Fabian defended concrete floors and bright lights for President Donald Trump, she defended putting kids in solitary confinement for President Barack Obama… This stain on America’s soul will not wash out with an election cycle .” Ken White, The Atlantic

“US Border Patrol is holding many children, including some who are much too young to take care of themselves, in jail-like border facilities for weeks at a time without contact with family members, regular access to showers, clean clothes, toothbrushes, or proper beds. Many are sick. Many, including children as young as 2 or 3, have been separated from adult caretakers without any provisions for their care… The Trump administration wants more money to build more child detention centers to hold even more children… But that ask glosses over the fact that more children are in immigration custody because over the last several years the government has slowed down the rate at which children are reunified with their families… “Based on our interviews, officials at the border seem to be making no effort to release children to caregivers -- many have parents in the US -- rather than holding them for weeks in overcrowded cells at the border… Congress should take action -- not by approving more money for detention -- but by requiring immigration agencies to cease separating children from family members unless that's in the interest of the child, release and reunify children as soon as possible and cease using them as bait to arrest family members.” Clara Long and Nicole Austin-Hillery, CNN

Regarding migrant detention centers, “Trump essentially dismissed the plight of migrant children while speaking with Chuck Todd on Meet the Press. ‘This has been happening long before I got there,’ the president said when pressed about the conditions. ‘We’ve ended [family] separation. Under President Obama, you had separation. I was the one who ended it.’ ‘We’re doing a fantastic job, under the circumstances,’ he added. None of this is true . Families attempting to cross the border under President Obama were separated only in rare circumstances, such as when there was concern for the safety of the child, or when the adult could not be confirmed to be the child’s parent… “Though Trump signed an executive order to suspend his own administration’s zero-tolerance policy, children are still being separated from their parents if authorities deem the parent poses a risk to the child. Such separations are on the rise, often for reasons as petty as the parent having a traffic violation on their record.” Ryan Bort, Rolling Stone

“Undocumented or not, rousing a family out of bed at 6 a.m. to abruptly end their lives in the U.S. seems heartless. We don’t do that in America, or at least we shouldn’t… Before we’re called naive, we are not saying that undocumented criminal immigrants shouldn’t be removed. They are a public menace and should be deported. Yes, go after criminals. And yes, people should not have overstayed their tourist visas, which a fair amount of the undocumented have done. But the round up is a Gestapo tactic unworthy of us … Let’s hope [Trump’s] correction is a return to some sanity and a show of compassion.” Editorial Board, Miami Herald

From the Right

The right supports increased deportations, and highlights that many of the issues involving the treatment of migrants in custody existed under the previous administration and will require a bipartisan solution.

The right supports increased deportations, and highlights that many of the issues involving the treatment of migrants in custody existed under the previous administration and will require a bipartisan solution.

“The fact of the matter is that we’re discussing individuals (and families) who have already had the opportunity to make their case in court, have had their status determined and been issued orders of deportation. Rather than following those orders, they knowingly chose to remain in the country illegally and have been legally subject to arrest and deportation ever since.”

Jazz Shaw, Hot Air

“Remember the great government shutdown that Trump was ‘proud’ to own after he couldn’t get Democrats to give him money to build more wall? He caved on that. Remember when his Justice Department took a ‘zero tolerance’ position on illegal border crossings? He caved on that, too. And now he’s caving on deportations, the least controversial part of immigration enforcement. Trump won the argument on immigration. But when it comes to actually getting anything done he's a lot like a normal politician. All talk, no action.”

Eddie Scarry, The Washington Examiner

Regarding migrant detention centers, “the vast majority of the people and the outlets that shared [the] exchange [about toothbrushes and soap] failed to note that the violations being discussed had occurred during the previous administration… Instead, they jumped straight to the conclusion that the federal government, headed up by President Trump, was deliberately inflicting pain on babies. This isn’t true. It wasn’t true during the Obama administration either. Then, as now, the violations weren’t part of an intentional or evil ploy, but were the product of the system’s being overloaded… Certainly, some facilities have taken shortcuts, as the result of either bureaucratic incompetence or limited resources. But those infractions will be fixed by additional funding, additional facilities, better oversight, and quicker processing, not by pretending that the president is a tyrant.”

A.G. Hamilton, National Review

“This is a bipartisan problem and it started under a previous administration. The name game and blame game suggests partisans are not really interested in a solution so long as they can inflame people over the issue. But this needs to be fixed… The President should allow in charitable relief immediately. Democrats and Republicans should pass expanded funding to improve the detention facilities within the week. And then we really should secure the border. The situation has gotten worse because of a flood of people seeking asylum. Even the New York Times is willing to recognize there is a crisis now at the border.”

Erick Erickson, The Resurgent

Rep. Dan Crenshaw (R-TX) writes, “The root cause of the record-breaking surge in migrants is the widespread abuse of our asylum system. Because of a massive backlog of asylum cases and an inability to quickly adjudicate and enforce them, more migrants are making the journey to our border. They bring children with them to take advantage of our loopholes, knowing we must release family units within 20 days… As it stands now, the incentives are aligned to permit illegal immigrants to cross the border with a child, knowing full well that they will be caught and released into society without the chance of deportation.”

Dan Crenshaw, Fox News

"
Jul 14 2023,Immigration Expert Reveals Why Latest Border Numbers Are ‘Deceitful’,The Daily Wire,right,https://www.dailywire.com/news/immigration-expert-reveals-why-latest-border-numbers-are-deceitful,"Reported immigration numbers suggesting that illegal immigration at the U.S. southern border plummeted to the lowest level in over two years in June are misleading, according to a former Department of Homeland Security (DHS) official.

Border Patrol agents recorded roughly 100,000 apprehensions of illegal immigrants between ports of entry along the U.S. southern border during the month of June, CBS News reported this week. That total is a steep drop from the roughly 169,000 apprehensions recorded the month prior in May.

That drop-off is largely due to lax parole policies that encourage immigrants to walk through ports of entry, rather than between the ports, according to Lora Ries, director of the Border Security and Immigration Center at The Heritage Foundation. The number also does not take into account known and unknown gotaways that get past border security into the interior of the U.S. without arrest.

The reported numbers “are deceitful. The number of illegal and inadmissible aliens coming into the country is still just as high, but the administration is using a shell game and sending people through ports of entry instead of between ports of entry, and then declaring that an improvement on the border,” Ries, a former acting deputy chief of staff at DHS, told The Daily Wire.

“We know the numbers are about the same because when you look at nationwide CBP encounters, which includes numbers at the ports of entry, that number has steadily risen,” she said.

The numbers reported by CBS News are preliminary and have not yet been officially released to the public. Current numbers available on the DHS website show the number of immigrants processed by the U.S. Customs and Border Protection’s Office of Field Operations, which handles processing of migrants at ports of entry, has steadily risen over the course of Biden’s term.

The preliminary Border Patrol numbers reported by CBS News do not include immigrants that appear at the ports of entry and are processed through the Office of Field Operations.

The Biden administration has touted the use of stiffer immigration rules as well as parole programs that accept tens of thousands of immigrants from certain countries to ease approval to enter the United States. That various parole pathways are the main drivers of the change in the Biden administration’s counting of illegal immigration, according to Ries.

CLICK HERE TO GET THE DAILYWIRE+ APP

The port parole programs have been steadily accepting more immigrants, driving immigrants to ports of entry rather than attempting to cross between ports.

“They’ve been increasing the daily number of appointments CBP takes at the ports,” Ries said. “They’re about to increase it again. And when you do the math of those programs and add those back to the numbers of people crossing between the courts, you’re still at around 200,000 encounters a month, and that’s the number that the administration simply doesn’t want out there.”"
Jun 16 2023,Jeff Sessions: Americans Can Rebuild a Positive Immigration System,Breitbart News,right,https://www.breitbart.com/economy/2023/06/16/jeff-sessions-americans-can-rebuild-positive-immigration-system/,"Ordinary Americans can establish a positive immigration system that rebuilds needed prosperity, a memo from former President Donald Trump’s earliest 2016 election supporter said.

With a positive “vision of what all Americans will gain from an immigration system that works … we will win,” former Alabama Sen. Jeff Sessions wrote in a memo on June 16 for the American Compass think tank:

Our vision for immigration should focus on ensuring that American workers are protected, especially the most marginal ones whom employers would rather ignore: ex-convicts, recovering addicts, the handicapped and developmentally disabled, even teenagers and single mothers who might require accommodations that employers would rather not make. … How can an American afford to raise a family while competing with an unlimited flow of workers desperate to work for any wage? The brutal fact is that businesses will always lust for cheap labor and see families as none of their concern; economists are happy so long as there are more people to buy more colas, thus boosting GDP. A positive immigration policy would use firm enforcement to admit highly skilled people who can deliver significant economic gains, while restricting the admission of less-skilled people who are more likely to earn low wages in our market and need to rely on taxpayers for support—not because of any moral shortcoming on their part, but because that’s the economic reality that we face. Everyone knows that wealth disparity is a crucial concern for our society. In a tight labor market with low immigration and strict enforcement, the market power of marginalized workers increases. With so many low-wage Americans struggling already, an immigration policy that gives them power to demand better wages simply makes sense, while one that weakens their position while adding yet more people in an even weaker position does not.

The current exploitative immigration system is deeply unpopular, Sessions noted: “The progressive preference for open borders, strongly supported by a corporate lobby eager for cheap labor, is deeply unpopular with the American people and efforts to promote amnesty have been repeatedly rejected.”

Read it all here.

Some Republican leaders are trying to create a positive immigration policy that benefits both business donors and ordinary Americans.

They include Sen. Marco Rubio (R-Fl) and Florida Gov. Ron DeSantis, who has even signed an E-Verify law that is helping Americans’ pocketbooks by pressuring illegals to leave the state.

DeSantis declared on May 10:

Nobody has a right to immigrate to this country. We determine as Americans what type of immigration system benefits our country, but when you’re doing immigration, it’s not for their benefit as foreigners, it’s for your benefit as Americans. So if there’s legal immigration that’s harming Americans, we shouldn’t do that either. For example, some of these H-1B visas, they would fire American tech workers and hire foreigners at lower wages. I don’t agree with that. I think that’s wrong.

Similarly, in a June 9 message, Sen. Roger Marshall (R-KS) urged his farming community to make more use of labor-saving, productivity-boosting, cow-milking robots: “I’m highlighting Ohlde Family Farms located in North Central Kansas … They’re addressing workforce shortages by adopting an all-robot [cow milking] parlor. Yes, you read that right- ALL ROBOT PARLOR.”

So far, however, the GOP’s priorities are set by wealthy coastal investors and many ordinary business groups who gain from the government-delivered inflow of government-funded consumers, lower-skill workers, and apartment-sharing renters.

For example, Michigan-based WoodTV.com reported on June 15:

Nate Koetje, the CEO of Feyen Zylstra electrical services, said economic growth is dependent on a growing population. He said the supply of people available to work is shrinking while the number of jobs continues to grow. “We’re working to provide leadership in the business community on attracting new Americans to West Michigan,” he said. “As part of that solution, we want to inspire both the business community and policy makers to look at immigration as a force for good and something that our community needs to embrace in order to continue to build on the successes we’ve had in the past.”

""What's the rough cost to American taxpayers since the roughly four million people have come into this country illegally since January 2021…?"" Mayorkas: ""Let me turn that question around a little bit"" pic.twitter.com/OVyzGF2ZK1 — RNC Research (@RNCResearch) May 11, 2023

President Joe Biden and his border chief, Alejandro Mayorkas, want to import more poor, diverse migrants for economic and “equity” reasons amid abundant evidence of the huge pocketbook and civic damage caused to blue-collar and white-collar Americans and their communities."
Mar 24 2023,"US, Canada close immigration border loophole",East Bay Times,left,https://eastbaytimes.com/2023/03/24/us-canada-close-immigration-border-loophole,"By Wilson Ring | Associated Press

ST. JOHNSBURY, Vermont — U.S. President Joe Biden and Canadian Prime Minister Justin Trudeau on Friday announced a plan to close a loophole to an immigration agreement that has allowed thousands of asylum-seeking immigrants to move between the two countries along a back road linking New York state to the Canadian province of Quebec.

So many migrants since early 2017 have walked into Canada on Roxham Road outside Champlain, New York, that the Royal Canadian Mounted Police staffed a reception center to process them, less than five miles from the official border crossing.

Mounties have warned the migrants at the end of a narrow two-lane road bordered by forests and farm fields that they would be arrested if they crossed the border. But once on Canadian soil, they have been allowed to stay and pursue asylum cases that can take years to resolve.

The new policy says that asylum seekers without U.S. or Canadian citizenship who are caught within 14 days of crossing anywhere along the 3,145-mile border will be sent back. That includes people walking on Roxham Road.

The deal was set to take effect at 12:01 a.m. Saturday — a quick implementation aimed at avoiding a surge of refugee claimants trying to cross, according to Canadian officials who spoke on condition of anonymity to discuss the deal in advance.

Some of the last migrants to make it through before the Biden-Trudeau announcement were about eight people in two families — one from Haiti, the other from Afghanistan — who arrived at the U.S. end of Roxham Road just after dawn on Friday. Both said they took circuitous routes to get there.

Gerson Solay, 28, carried his daughter Bianca up to the border. He said he didn’t have the proper documents to remain in the United States. “That is why Canada is my last destination,” he said before he was taken into custody for processing.

It’s unclear how Roxham Road became a favorite route, but it’s just a taxi ride from where Interstate 87 approaches the Canadian border, and for southbound migrants, it’s a relatively short distance to New York City.

These migrants have taken advantage of a quirk in a 2002 agreement between the U.S. and Canada that says asylum seekers must apply in the first country they arrive in. Migrants who go to an official Canadian crossing are returned to the U.S. and told to apply there. But those who reach Canadian soil somewhere other than a port of entry — like the center near Roxham Road — are allowed to stay and request protection.

The agreement was immediately criticized by some who feel it could endanger the safety of asylum seekers by preventing them from getting needed support from both governments.

“We urge President Biden to strongly reconsider this deal and to work with Congress to restore access to asylum and support policies that recognize the dignity of all those arriving at our borders,” said Danilo Zak, associate director for policy and advocacy for the humanitarian group CWS, also known as Church World Services. The organization advocates for people across the world who have been forced from their homes.

The agreement comes as the U.S. Border Patrol responds to a steep increase in illegal southbound crossings along the wide-open Canadian border. Nearly all happen in northern New York and Vermont along the stretch of border nearest Canada’s two largest cities, Toronto and Montreal.

While the numbers are still tiny compared to the U.S.-Mexico border, it’s happening so frequently now that the Border Patrol increased its staffing in the region and has begun releasing some migrants into Vermont with a future date to appear before immigration authorities.

As part of the deal, Canada also agreed to allow 15,000 migrants from the Western Hemisphere to seek asylum on a humanitarian basis over the course of the year.

Meanwhile, southbound migrants are straining U.S. border officials.

U.S. Border Patrol agents stopped migrants entering illegally from Canada 628 times in February, more than five times the same period a year earlier. Those numbers pale compared to migrants entering from Mexico – where they were stopped more than 220,000 times in December alone — but it is still a massive change in percentage terms.

In the Border Patrol’s Swanton Sector, which stretches across New Hampshire, Vermont and a portion of upstate New York, agents stopped migrants 418 times in February, up more than 10 times from a year earlier. About half entering from Canada have been Mexicans, who can fly visa-free to Canada from Mexico.

About an hour south of the border, the police chief in St. Johnsbury, Vermont, population 6,000, alerted state officials that the Border Patrol had dropped off a vanload of immigrants with just a few minutes notice at the community’s welcome center. The same thing happened several times before within the last few weeks.

In a statement, U.S. Customs and Border Protection said the migrants dropped off in St. Johnsbury had been apprehended along the border after entering the U.S. without authorization, and were given a notice to appear for later immigration proceedings.

They were dropped off in St. Johnsbury because it has a station where migrants can take a bus to a larger city.

“In such circumstances, USBP works in tandem with local communities to ensure the safety of all parties—both community members and migrants—and to ensure stability in the community’s resources,” the statement said.

But local officials said they weren’t given time to prepare. State officials are now working to set up a system to provide migrants services they might require.

On Thursday, a Haitian couple and their children, boys aged 17 and 9 and a 15-year-old girl, were dropped off at the welcome center. The family, who did not want to give their names, wanted to take a bus to Miami.

They said they’d been in Canada for two months, but wouldn’t talk about what prompted them to keep moving.

Related Articles National News | Looking for work, migrants turn to street vending

Looking for work, migrants turn to street vending National News | Review: ‘Far Country’ at Berkeley Rep captures allure and heartbreak of Angel Island

Review: ‘Far Country’ at Berkeley Rep captures allure and heartbreak of Angel Island National News | 4 California residents sentenced in $8 million scheme that performed 600 sham weddings for green cards

4 California residents sentenced in $8 million scheme that performed 600 sham weddings for green cards National News | Opinion: U.S. firearms are driving crisis at Mexican border

Opinion: U.S. firearms are driving crisis at Mexican border National News | Survivors say about 60 died on boat trip from Libya They missed the Thursday bus that would allow them to connect to a bus to Boston, where they could catch another bus to Miami. A team of local volunteers spent the day getting them something to eat, finding them a place to stay the night and arranging for them to take the bus on Friday.

Police chief Tim Page said St. Johnsbury wants to help these migrants, but not on the fly.

“We need to get something down so we know what we are going to do when these families arrive,” he said. “We don’t have a system set yet, so when we do I am sure this will all go a little smoother.”

Associated Press contributors include Rob Gillies in Ottawa, Ontario, and AP photographer Hasan Jamali from Roxham Road."
Mar 23 2023,"Biden arrives in Canada, with NORAD, immigration on the agenda",MarketWatch,center,https://marketwatch.com/story/biden-arrives-in-canada-with-norad-immigration-on-the-agenda-de2b79eb,Failed to retrieve text: Article `download()` failed with 401 Client Error: HTTP Forbidden for url: https://www.marketwatch.com/story/biden-arrives-in-canada-with-norad-immigration-on-the-agenda-de2b79eb on URL https://marketwatch.com/story/biden-arrives-in-canada-with-norad-immigration-on-the-agenda-de2b79eb
Jan 13 2023,Biden's sudden centrist push on immigration,Axios,left,https://www.axios.com/2023/01/13/biden-border-security-democrats,Failed to retrieve text: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.axios.com/2023/01/13/biden-border-security-democrats on URL https://www.axios.com/2023/01/13/biden-border-security-democrats
Jan 06 2023,Joe Biden Is a Complete Liar on Immigration,Daily Beast,left,https://www.thedailybeast.com/joe-biden-is-a-complete-liar-on-immigration?ref=home,"President Joe Biden did a wicked thing this week, and he probably figured that he could hide it behind the smoke from the implosion of the Republican Party at the other end of Pennsylvania Avenue.

With the American people distracted by the efforts by 20 Republican insurgents to deny the speaker’s gavel to Rep. Kevin McCarthy (R-CA), this was an opportune time for the White House to unveil a crackdown on the U.S.-Mexico border that would make any GOP immigration hardliner proud.

McCarthy is in trouble with fellow Republicans who find the 57-year-old from Central California unlikable, uninspiring, and untrustworthy. And at the same time, Biden is showing everyone that he can be all those things when it comes to cracking down on immigrants and refugees.

All Biden had to do was betray and backtrack. He was able to con the Latinos who voted for him, because they were desperate to be rescued from the regime of former President Donald Trump. Biden said often on the stump that, if elected president, his administration’s immigration system would be “safe, orderly, and humane.”

But the immigration plan that the president announced this week—which appears to have been sketched out by the Department of Homeland Security—is none of those things. Instead, the measures are arbitrary, cruel, and racist.

The two code words of the Biden plan are “expand” and “expedite.” The idea is to expand the president’s power to expedite the removal of migrants and refugees deemed undesirable.

Biden made plain that how a migrant or refugee is treated by U.S. immigration policy will be determined not by personal circumstances, or the merit of their asylum claim, but by the country they come from—and by extension the color of their skin.

Under the Biden plan, if you arrive from Cuba, Nicaragua, Venezuela or Haiti, your chances of even getting before an immigration judge to plead your case for asylum have just been severely limited. A total of 30,000 visas per month will be allotted per country, but those who want to receive them—and be “paroled” into the United States—will need to be vetted and get the blessing of a U.S. sponsor. Anyone from those countries who tries to enter the United States once the allotment is exhausted is out of luck. They will be immediately deported to Mexico without so much as a hearing.

It’s all part of the administration’s efforts to expand Title 42. That’s the provision of the U.S. code created by a 1944 public health law that Trump invoked during the COVID-19 pandemic to severely curtail migrant border crossings. Biden promised to end Title 42 while campaigning for president. Once elected, he changed his mind and kept it for nearly two years until a federal judge struck it down. Last month, the Supreme Court ordered that Title 42 remain in place.

Notice that none of the people threatened with expedited removal to Mexico—not Cubans, Nicaraguans, Venezuelans, or Haitians—are actually from Mexico. Our southern neighbor is just the closest and most convenient place to dump these desperate human beings, who will then be on their own to figure out their next move. According to The Washington Post, U.S. officials insist that the Mexican government has agreed to take in an additional 30,000 migrants from each of those four countries every month.

Oddly, the Biden policy doesn’t seek to limit the entry of people from countries like Sweden, Germany, Canada, or Norway. Also, as a sign of the times, there is no attempt to limit the entry of light-skinned refugees from Ukraine or Russia. Instead, now that both are lining up in Tijuana just eight miles south of San Diego with hopes of entering the United States, the administration appears eager to roll out the red carpet. You may recall that last year Biden pledged to take in 100,000 Ukrainian refugees.

Biden claims that these new restrictions will end the current crisis on the U.S.-Mexico border. We can expect that to be the message he takes with him to El Paso on Sunday, when he visits the epicenter of the border chaos. It will be the first visit that Biden has paid to the border, an area it’s obvious he knows very little about—with no desire to learn more.

While Biden is in “El Chuco” (as the West Texas border city is called by locals), maybe he’ll bump into the woman from Venezuela who told a reporter for the Dallas Morning News that she doesn’t want to hurt our country, only to contribute to it while starting a new life.

Are these the people we’re so terrified of?

Biden’s border shenanigans make me almost miss the good old days of Donald Trump. The former president may have pursued a nativist agenda, but at least he came right out with it. You knew who and what he was.

Heck, on that day in June 2015 when Trump announced that he was running for president, he pretty much labeled my Mexican grandfather a rapist and drug trafficker. So much of Trump’s presidency was disgusting and profane, and his immigration policies set that tone.

But at least I didn’t have to constantly watch my back and wait for the next betrayal, the way I do with Biden.

We’re in uncharted territory, folks. Until last week, the worst thing one could say about Joe Biden on the topic of immigration is that he served as vice president to a former president—Barack Obama—who deported three million people and put Central American refugees in cages. Or maybe one could make the argument that Biden is just as bad as Trump—because the 46th president was fixing Trump’s border wall, preserving Title 42, and expanding a “Remain in Mexico” policy that he had also promised to end.

Now, everything has changed. Biden is in a class by himself. With his new immigration crackdowns, he has gone beyond the Trump policies.

As presidents go, Biden is the top immigration restrictionist in modern U.S. history. Worse, some of his most dubious policies seem to be at least partially driven by race.

Remember this the next time you hear the left accusing Republicans of being thick-headed racists when it comes to immigration. A Democratic president, and the leader of the party, just surrendered the moral high ground on the issue—not for a generation or two, but forever."
Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Feb 06 2024,Another Political Failure on Immigration,New York Times (Opinion),left,https://www.nytimes.com/2024/02/02/opinion/border-deal-senate-biden.html,"President Biden’s assertion that he’s ready to sign a border deal — one that would make it much harder for migrants to enter the United States — is a necessary and long overdue step to restore the public’s confidence in the federal government’s ability to maintain control over immigration.

The crush of asylum seekers crossing the southern border has overwhelmed the government’s capacity to deal justly with their claims. The needs of the migrants have strained the resources of cities and towns across the country; in the absence of federal help, these communities are finding it difficult to maintain humane conditions for everyone who crosses. This situation is untenable.

Democrats have been too slow to respond to the increasingly urgent pleas from mayors, governors and voters to act. Republicans deserve credit for pressing for action, and they ought to be celebrating that Mr. Biden has now accepted many of the strict border security measures that they have long pushed for. But Donald Trump, the front-runner for the Republican presidential nomination, insists that Republicans reject the legislation taking shape in the Senate. Several Senate Republicans have said Mr. Trump is blocking it to keep immigration alive as a campaign issue. Senator Todd Young of Indiana called this move to derail the negotiations “tragic.” He and the other Senate Republicans nevertheless continue to work with their Democratic colleagues to hammer out a compromise.

House Republicans, however, don’t seem interested in writing laws; they have instead submitted to Mr. Trump’s demands. The House speaker, Mike Johnson, says any bill the Senate sends to the House will be “dead on arrival.” Instead of negotiating with Democrats, they are pressing ahead with a farcical effort to impeach Alejandro Mayorkas, the secretary of homeland security."
Feb 26 2024,"Biden, Trump To Clash At Texas Border Over Immigration Woes",International Business Times,center,https://ibtimes.com/biden-trump-clash-texas-border-over-immigration-woes-3725608,Failed to retrieve text: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.ibtimes.com/biden-trump-clash-texas-border-over-immigration-woes-3725608 on URL https://ibtimes.com/biden-trump-clash-texas-border-over-immigration-woes-3725608
Feb 29 2024,"Watch Biden, Trump take on immigration, each other in border speeches",Washington Post,left,https://washingtonpost.com/politics/2024/02/29/biden-trump-border-speech,"President Biden and former president Donald Trump visited the southern border in different parts of Texas. (Video: TWP)

One man walked along a road, looked out beyond the tall shrubbery and later said the country needs a “new, efficient and fair process for the government to consider asylum claims.” Three hundred miles away, another man walked on a dirt path surrounded by razor wire and later said a “vicious violation to our country” was already underway.

What was on display Thursday, when President Biden and Donald Trump flew to separate parts of the U.S. southern border, was the potency of the immigration issue heading into the November election.

Also on display was the first real split-screen moment, a chance for American voters to directly compare the two very different policies, arguments and styles of the leading presidential candidates.

Scene 1: The arrivals

Biden arrived in Brownsville, Tex., and met with federal Border Patrol agents, and local law enforcement officials. He wore a baseball hat, a buttoned suit jacket and an open collared shirt as he walked along a portion of the border and officials pointed to where people have crossed into the country.

Advertisement

Danger or urgency around the situation at the border was not immediately present in the Biden scene.

Trump’s visit to a different city along the U.S.-Mexico border was the opposite.

The former president, in a blue suit and long red tie, met with Border Patrol officials and members of the Texas National Guard, who showed him that part of the border. At one point Trump walked by what looked like a wall of razor wire and a parade of military vehicles.

Scene 2: The briefings

LEFT: Biden speaks to U.S. Customs and Border Protection in Brownsville, Tex. RIGHT: Trump speaks to Texas Army National Guard in Eagle Pass, Tex. (Video: TWP)

Television cameras captured Biden speaking with officials inside the Border Patrol station in Brownsville. The room was decorated with American flags, and on one wall was a sign that read, in part: “Sworn by Oath.”

One person who briefed Biden spoke about the challenges of “handling the surge of families, of minors, of adults coming into the United States.” “Smugglers,” this person said, “are taking advantage of these vulnerable populations and individuals that are coming across.” There was also talk about the need for more technology and manpower to help detect weapons and drugs at the border. Another person told Biden about how they “tried to be very creative” to handle the overwhelming number of asylum requests that have been filed.

Advertisement

Trump, for his part, got a very different briefing in Eagle Pass.

Share this article Share

Inside a large white tent, Gov. Greg Abbott (R-Tex.) pointed to a photograph and told Trump, “Joe Biden entices them, if not forces them, to come right here.” One person in green military fatigues who briefed Trump inside the tent could be heard talking about the dangers posed by migrants, despite crime data showing that the threat is relatively low.

Thousands of people are “paroled into the country,” this person said, and they “go to Georgia and kill a nursing student” or “go to New York and beat up cops on the street,” or “they go to Louisiana and rape a 14-year-old girl.”

Scene 3: The speeches

LEFT: Biden speaks to an audience in Brownsville, Tex. RIGHT: Trump speaks to an audience in Eagle Pass, Tex. (Video: TWP)

Inside the room in Brownsville, Biden focused on the people working hard at the border, and the ones in Washington who he said were making it hard to work at the border.

Advertisement

Biden praised the work of Border Patrol agents, as well as immigration enforcement and asylum officers. “They’re all doing incredible work under really tough conditions,” Biden said. Then he said the solution to this problem is legislation that was being stalled by House Republicans. The bipartisan border deal that Biden referenced included desperately needed funding, he argued. “It’s the toughest set of border security reforms we’ve ever seen in this country,” Biden said. He added, “With this deal, we could hire 1,500 additional border security agents” and additional officers “between ports of entry.”

In Eagle Pass, Trump stood outside, with the heavily protected Rio Grande at his back, and said the country was in danger from the people on the other side of all that equipment. “They’re coming from jails, and they’re coming from prisons, and they’re coming from mental institutions,” Trump said falsely. “And they’re coming from insane asylums, and they’re terrorists. They’re being let into our country.”

Trump also tried to other the people crossing into the country as different from anything inside America, saying, “We have languages coming into our country. We have nobody that even speaks those languages.”

Advertisement

The comments were reminiscent of the racist attack he used against Mexicans when he launched his presidential campaign in 2015. “When Mexico sends its people, they’re not sending their best,” he said at the time. “They’re sending people that have lots of problems, and they’re bringing those problems with us. They’re bringing drugs. They’re bringing crime. They’re rapists.”

Scene 4: Trading barbs

LEFT: Biden speaks to an audience in Brownsville, Tex. RIGHT: Trump speaks to an audience in Eagle Pass, Tex. (Video: The Washington Post)

Biden eventually turned his attention directly to Trump. When he did, Biden invited him to “stop playing politics” with the border issue and urged him to tell congressional lawmakers to pass the bipartisan legislation. House Republicans opposed the bill after Trump publicly called for them to do so.

“So instead of playing politics with the issue, why don’t we just get together and get it done?” Biden said. “Let’s remember who the heck we work for. We work for the American people, not the Democratic Party, the Republican Party. We work for the American people,” he said, ending on the kind of nonpartisan message that he ran on when he sought the presidency in 2020.

Trump, on the hand, invoked Biden’s name only to brand it as part of the problem."
